datetime,station,date,day_of_year,station_id,flow,st_max_temp,st_min_temp,st_mean_temp,st_heat_deg_days,st_cool_deg_days,st_total_rain,st_total_snow,st_total_precip,st_total_snow_on_ground,st_dir_of_max_gust_10sdeg,st_spd_of_max_gust_kmh,era5_noon_t2m,era5_noon_evavt,era5_noon_ro,era5_noon_sd,era5_noon_es,era5_noon_sf,era5_noon_smlt,era5_noon_stl1,era5_noon_ssr,era5_noon_e,era5_noon_tp
3/21/2016,06JB001,3/21/2016,,,5.83,,,,,,,,,,,,253.839485,-8.92E-07,0.000158762,0.17073105,-1.83E-05,9.61E-08,-1.86E-09,267.9369656,1385630.517,-1.94E-05,0
3/22/2016,06JB001,3/22/2016,,,5.83,,,,,,,,,,,,251.5101186,-8.74E-07,0.000157362,0.170795456,1.10E-05,0.000104367,-1.86E-09,267.8463314,1157869.04,1.01E-05,0.000109035
3/23/2016,06JB001,3/23/2016,,,5.83,,,,,,,,,,,,249.2345048,-1.34E-06,0.000155983,0.170866845,-1.10E-06,0.000105288,-1.86E-09,267.7346712,1369551.206,-2.34E-06,0.000111193
3/24/2016,06JB001,3/24/2016,,,5.83,,,,,,,,,,,,249.3637531,-1.12E-06,0.00015455,0.170863831,3.67E-06,1.68E-05,-1.86E-09,267.5634682,1471490.311,2.60E-06,2.00E-05
3/25/2016,06JB001,3/25/2016,,,5.84,,,,,,,,,,,,251.1551137,-6.28E-07,0.000152896,0.170856935,5.06E-06,6.65E-06,-1.86E-09,267.4148421,1618094.719,4.47E-06,8.35E-06
3/26/2016,06JB001,3/26/2016,,,5.84,,,,,,,,,,,,254.2392521,-1.52E-07,0.000151463,0.170846413,1.17E-05,1.01E-06,-1.86E-09,267.3357095,1808874.949,1.18E-05,1.03E-06
3/27/2016,06JB001,3/27/2016,,,5.84,,,,,,,,,,,,261.9237198,9.52E-07,0.000149774,0.170857004,3.59E-05,1.86E-09,-1.86E-09,267.415574,1853259.854,3.72E-05,0
3/28/2016,06JB001,3/28/2016,,,5.85,,,,,,,,,,,,265.5846944,1.47E-06,0.000148375,0.170940819,7.79E-05,3.36E-05,-1.86E-09,267.735413,1321598.234,8.03E-05,3.44E-05
3/29/2016,06JB001,3/29/2016,,,5.85,,,,,,,,,,,,266.5509573,9.52E-07,0.000147003,0.174520827,-4.96E-06,0.001961383,-1.86E-09,268.1417138,1004679.642,-3.64E-06,0.001965356
3/30/2016,06JB001,3/30/2016,,,5.86,,,,,,,,,,,,260.6055899,-2.05E-06,0.000145315,0.174938383,-0.000134759,0.000668447,-1.86E-09,268.429182,1059729.22,-0.000136813,0.000672143
3/31/2016,06JB001,3/31/2016,,,5.86,,,,,,,,,,,,253.5527902,-8.95E-06,0.000143943,0.174918585,-7.48E-05,2.71E-05,-1.86E-09,268.2702012,1773392.749,-8.38E-05,2.79E-05
4/1/2016,06JB001,4/1/2016,,,5.87,,,,,,,,,,,,253.3784435,-1.30E-06,0.000142572,0.175290851,-3.03E-05,0.000499779,-1.86E-09,268.077067,1758488.129,-3.16E-05,0.000503142
4/2/2016,06JB001,4/2/2016,,,5.88,,,,,,,,,,,,248.2442884,-3.44E-06,0.0001412,0.175211758,-9.05E-06,1.65E-05,-1.86E-09,267.8001468,1940129.846,-1.25E-05,1.89E-05
4/3/2016,06JB001,4/3/2016,,,5.89,,,,,,,,,,,,249.7094638,-1.55E-06,0.000139827,0.175150617,-1.01E-05,2.52E-06,-1.86E-09,267.4265567,1832424.621,-1.17E-05,4.60E-06
4/4/2016,06JB001,4/4/2016,,,5.9,,,,,,,,,,,,253.2257336,3.03E-08,0.000138702,0.175594625,-2.10E-05,0.000509104,-1.86E-09,267.3165182,1543637.89,-2.10E-05,0.000516651
4/5/2016,06JB001,4/5/2016,,,5.91,,,,,,,,,,,,251.5937398,-1.06E-06,0.000137022,0.175570095,5.05E-06,1.88E-05,-1.86E-09,267.2414376,2113949.827,4.13E-06,2.06E-05
4/6/2016,06JB001,4/6/2016,,,5.92,,,,,,,,,,,,252.2833907,-2.15E-07,0.00013565,0.175543464,-1.03E-05,2.96E-05,-1.86E-09,267.1493227,2195912.303,-1.05E-05,3.23E-05
4/7/2016,06JB001,4/7/2016,,,5.93,,,,,,,,,,,,252.1623438,-1.12E-06,0.00013427,0.175499401,-3.23E-06,1.33E-05,-1.86E-09,267.0743062,2342797.084,-4.29E-06,1.44E-05
4/8/2016,06JB001,4/8/2016,,,5.95,,,,,,,,,,,,253.7086707,-8.92E-07,0.000132898,0.175437715,-5.34E-06,1.67E-05,-1.86E-09,267.0268996,2303955.669,-6.18E-06,1.96E-05
4/9/2016,06JB001,4/9/2016,,,5.96,,,,,,,,,,,,254.8941459,2.58E-07,0.000131526,0.175430207,-1.34E-05,6.14E-05,-1.86E-09,267.0803677,2430752.58,-1.31E-05,6.87E-05
4/10/2016,06JB001,4/10/2016,,,5.98,,,,,,,,,,,,253.1804291,-2.29E-06,0.000130065,0.175351032,-2.55E-05,2.52E-05,-1.86E-09,267.0349135,2548780.141,-2.79E-05,2.83E-05
4/11/2016,06JB001,4/11/2016,,,5.99,,,,,,,,,,,,255.7609036,-4.01E-07,0.000128693,0.175294277,-2.67E-05,6.55E-05,-1.86E-09,267.0874135,2429671.439,-2.70E-05,6.96E-05
4/12/2016,06JB001,4/12/2016,,,6.01,,,,,,,,,,,,256.8650241,3.03E-08,0.000127314,0.175255809,-4.54E-05,9.07E-05,-1.86E-09,267.2513857,2351846.211,-4.54E-05,9.65E-05
4/13/2016,06JB001,4/13/2016,,,6.03,,,,,,,,,,,,258.291907,-1.14E-06,0.000125634,0.175149936,-8.47E-05,6.71E-05,-1.86E-09,267.4205177,2344202.949,-8.58E-05,7.03E-05
4/14/2016,06JB001,4/14/2016,,,6.05,,,,,,,,,,,,263.3517167,2.76E-07,0.000124261,0.176652841,-0.000108317,0.001724791,-1.86E-09,267.6863686,2055069.149,-0.0001081,0.001730533
4/15/2016,06JB001,4/15/2016,,,6.07,,,,,,,,,,,,258.6333528,-7.51E-06,0.000122889,0.176947994,-9.45E-05,0.000203637,-1.86E-09,267.8201602,2704669.642,-0.000102035,0.000204654
4/16/2016,06JB001,4/16/2016,,,6.09,,,,,,,,,,,,258.3953696,-3.84E-06,0.000121517,0.176712072,-8.83E-05,2.83E-05,-1.86E-09,267.7123813,2799601.352,-9.22E-05,3.09E-05
4/17/2016,06JB001,4/17/2016,,,6.11,,,,,,,,,,,,263.5074487,-9.10E-07,0.000120145,0.176711042,-0.000121822,0.000303606,-1.86E-09,267.8229452,2630052.881,-0.000122819,0.000305357
4/18/2016,06JB001,4/18/2016,,,6.14,,,,,,,,,,,,269.2166327,1.15E-06,0.000119109,0.176577024,-5.53E-05,8.50E-05,-1.86E-09,268.1884305,1644625.237,-5.41E-05,9.06E-05
4/19/2016,06JB001,4/19/2016,,,6.16,,,,,,,,,,,,275.0516524,5.61E-06,0.000134202,0.177561885,1.81E-05,3.86E-06,-1.86E-09,268.8720249,2563516.173,2.38E-05,0.00106533
4/20/2016,06JB001,4/20/2016,,,6.18,,,,,,,,,,,,258.2194915,-2.55E-05,0.000116619,0.179428106,-0.000439764,0.000803521,-1.86E-09,268.9027555,2718555.79,-0.000465292,0.000808686
4/21/2016,06JB001,4/21/2016,,,6.21,,,,,,,,,,,,258.4402704,-3.62E-06,0.000115343,0.179091895,-0.000188891,0.000121458,-1.86E-09,268.5604361,2596911.318,-0.00019257,0.000125772
4/22/2016,06JB001,4/22/2016,,,6.25,,,,,,,,,,,,259.2518971,-4.77E-06,0.000114314,0.178804807,-0.000164054,9.53E-05,-1.86E-09,268.2969387,3068669.55,-0.000168896,0.000100892
4/23/2016,06JB001,4/23/2016,,,6.32,,,,,,,,,,,,259.0197493,-3.87E-06,0.000113189,0.178555554,-0.000102836,5.49E-05,-1.86E-09,268.0924654,3352890.952,-0.000106728,5.90E-05
4/24/2016,06JB001,4/24/2016,,,6.39,,,,,,,,,,,,259.7561284,-1.10E-06,0.00011216,0.17831435,-9.82E-05,5.57E-05,-1.86E-09,268.1147786,2967495.331,-9.93E-05,6.02E-05
4/25/2016,06JB001,4/25/2016,,,6.49,,,,,,,,,,,,262.9459214,-3.45E-06,0.000111131,0.177951303,-0.000194555,4.62E-05,-1.86E-09,268.2409054,2838273.941,-0.000198019,4.84E-05
4/26/2016,06JB001,4/26/2016,,,6.6,,,,,,,,,,,,263.7413322,-5.17E-06,0.000110102,0.179403998,-0.000235574,0.001756262,-1.86E-09,268.4355386,2404239.434,-0.00024074,0.001759898
4/27/2016,06JB001,4/27/2016,,,6.72,,,,,,,,,,,,265.5712631,-4.36E-06,0.000109073,0.1793027,-0.00017225,0.000280101,-1.86E-09,268.6155174,1617231.908,-0.000176679,0.000282728
4/28/2016,06JB001,4/28/2016,,,6.85,,,,,,,,,,,,272.8430278,2.57E-06,0.000107975,0.17914614,-4.75E-05,3.46E-05,-1.86E-09,269.0062969,2514077.031,-4.42E-05,3.55E-05
4/29/2016,06JB001,4/29/2016,,,7,,,,,,,,,,,,274.4051174,-2.47E-06,0.001212408,0.177855675,-0.00010115,9.36E-06,0.001105542,269.6567778,3395753.761,-0.000103622,1.13E-05
4/30/2016,06JB001,4/30/2016,,,7.16,,,,,,,,,,,,276.9432588,-5.87E-07,0.003312315,0.167322016,2.04E-05,1.86E-09,0.003212444,270.0360772,4082842.534,1.99E-05,0
5/1/2016,06JB001,5/1/2016,,,7.33,,,,,,,,,,,,277.2628213,9.52E-07,0.005042305,0.15261714,-4.20E-06,1.86E-09,0.005135624,270.3212279,4389661.202,-2.93E-06,8.78E-06
5/2/2016,06JB001,5/2/2016,,,7.51,,,,,,,,,,,,275.0596806,2.35E-07,0.001938277,0.139475163,2.84E-06,1.86E-09,0.003274674,270.4827301,2818234.073,2.90E-06,4.71E-06
5/3/2016,06JB001,5/3/2016,,,7.69,,,,,,,,,,,,273.8944477,-7.91E-06,0.000107845,0.134096483,-0.000358819,4.05E-05,0.000120863,270.5857623,2623552.91,-0.000366723,4.50E-05
5/4/2016,06JB001,5/4/2016,,,7.89,,,,,,,,,,,<31,279.8074708,3.12E-07,0.001492048,0.117206664,-4.37E-05,1.86E-09,0.007644545,270.7045392,4867968.704,-4.34E-05,0.000219175
5/5/2016,06JB001,5/5/2016,,,8.09,1.9,-2.8,-0.5,18.5,0,,,4.4,4.4,11,50,272.0579325,-7.89E-06,0.000536618,0.106357705,-0.000276923,0.000599091,0.000675221,270.8007025,972516.0229,-0.000284888,0.009721677
5/6/2016,06JB001,5/6/2016,,,8.29,0.1,-6.7,-3.3,21.3,0,,,0.3,0.3,28,43,272.1689772,-8.57E-06,0.000123411,0.104108066,-0.000351906,0.000818915,0.000733528,270.8413709,2288151.918,-0.000360266,0.000826547
5/7/2016,06JB001,5/7/2016,,,8.5,-0.5,-7.3,-3.9,21.9,0,,,0,0,13,48,274.0057192,-9.29E-06,0.000100497,0.103904848,-0.000361961,0.000119919,-1.86E-09,270.8401374,3504905.434,-0.000371196,0.000127817
5/8/2016,06JB001,5/8/2016,,,8.72,1.9,-3.3,-0.7,18.7,0,,,12.2,12.2,8,46,278.3417133,-4.52E-06,0.000222933,0.098608547,-0.000297815,0.000937683,0.004481618,270.9719446,3400808.241,-0.00030237,0.000954608
5/9/2016,06JB001,5/9/2016,,,8.94,0.2,-4.5,-2.2,20.2,0,,,5.4,5.4,9,54,273.0202178,-3.43E-06,0.000166912,0.100635221,-0.000184181,0.010974291,0.000753693,271.0379292,932474.5777,-0.000187778,0.012914217
5/10/2016,06JB001,5/10/2016,,,9.16,-4.5,-9.8,-7.2,25.2,0,,,0.2,0.2,35,48,269.5806372,-1.50E-05,9.88E-05,0.101180794,-0.000453593,0.000656203,-1.86E-09,271.0298304,1643917.285,-0.000468511,0.000660736
5/11/2016,06JB001,5/11/2016,,,9.38,,-12.1,,,,,,,,,<31,269.0117881,-1.03E-05,9.83E-05,0.100671289,-0.000283818,0.000109663,-1.86E-09,270.8576533,2052605.002,-0.000294008,0.000114026
5/12/2016,06JB001,5/12/2016,,,9.6,-3.5,-10.3,-6.9,24.9,0,,,0,0,,<31,269.5931674,-8.59E-06,9.78E-05,0.100342725,-0.000258462,0.000208734,-1.86E-09,270.8964795,2221178.744,-0.000267009,0.00021456
5/13/2016,06JB001,5/13/2016,,,9.83,2.7,-3.5,-0.4,18.4,0,,,0,0,29,41,274.1787892,-9.28E-06,0.000100051,0.099719966,-0.000261404,1.98E-05,0.000131311,270.9786371,3861113.988,-0.000270675,2.35E-05
5/14/2016,06JB001,5/14/2016,,,10,,0.5,,,,,,,,32,37,276.5763923,6.89E-07,0.000246162,0.087436401,-2.36E-05,1.86E-09,0.005036122,271.1144892,1957108.161,-2.29E-05,0.001414498
5/15/2016,06JB001,5/15/2016,,,10.3,2.7,-0.5,1.1,16.9,0,,,2.4,2.4,,<31,273.5924606,-2.47E-06,0.000160902,0.079132921,-0.000123088,4.92E-05,0.002690919,271.195442,2195440.831,-0.000125464,6.63E-05
5/16/2016,06JB001,5/16/2016,,,11.3,1.5,-2.7,-0.6,18.6,0,,,0.9,0.9,,<31,275.1281347,-1.08E-06,0.000247753,0.069655369,-0.000134045,0.000283125,0.003170393,271.2881502,1896327.363,-0.000135208,0.003726353
5/17/2016,06JB001,5/17/2016,,,12.8,1.5,-3.5,-1,19,0,,,0,0,,<31,273.706555,-1.06E-05,9.87E-05,0.064143557,-0.000528271,1.07E-05,0.000116263,271.3220382,2548384.332,-0.000538978,1.34E-05
5/18/2016,06JB001,5/18/2016,,,13.8,-1.8,-4.4,-3.1,21.1,0,,,1.4,1.4,5,43,270.5315003,-1.45E-05,9.61E-05,0.063419221,-0.000552663,0.002110312,-1.86E-09,271.3345827,1884590.123,-0.000567176,0.002117695
5/19/2016,06JB001,5/19/2016,,,13.9,1.7,-4.4,-1.4,19.4,0,,,0,0,1,37,270.9779584,-1.27E-05,9.65E-05,0.06270588,-0.00052459,0.000164933,-1.86E-09,271.1524526,2517987.014,-0.000537291,0.000168609
5/20/2016,06JB001,5/20/2016,,,13.8,4.4,-5.3,-0.5,18.5,0,,,0,0,,<31,277.1525554,-8.35E-06,0.000173004,0.05633182,-0.00044125,1.74E-05,0.003595765,271.3425399,3970567.698,-0.000449596,1.98E-05
5/21/2016,06JB001,5/21/2016,,,14.2,4.6,-3.3,0.7,17.3,0,,,0,0,,<31,278.2974918,2.76E-07,0.000209789,0.040702622,1.15E-05,1.86E-09,0.004712682,271.4080652,3358917.483,1.13E-05,0.00011487
5/22/2016,06JB001,5/22/2016,,,15.7,6.3,-5.7,0.3,17.7,0,,,0.8,0.8,4,46,282.3479964,9.52E-07,0.000304091,0.022855338,-9.38E-06,1.86E-09,0.008697748,276.1357793,6558607.098,-0.000195401,4.69E-06
5/23/2016,06JB001,5/23/2016,,,18.4,-0.4,-6.3,-3.4,21.4,0,,,0.2,0.2,5,39,271.2636977,-2.51E-05,0.000104771,0.015041898,-0.000486082,0.000120988,3.46E-06,272.7631635,5161247.499,-0.000792047,0.000130594
5/24/2016,06JB001,5/24/2016,,,20.5,4.7,-5.4,-0.4,18.4,0,,,0,0,,<31,275.0431044,-1.37E-05,0.000131636,0.01249955,-0.000319114,3.71E-06,0.00110542,274.4188595,7252064.988,-0.00071609,5.61E-06
5/25/2016,06JB001,5/25/2016,,,22.4,5.2,-6.6,-0.7,18.7,0,,,0.2,0.2,,<31,276.2603494,-1.23E-05,0.000144204,0.007605785,-0.000202251,1.67E-06,0.001313102,277.6897861,8945231.021,-0.000834627,2.72E-06
5/26/2016,06JB001,5/26/2016,,,23.7,6.5,-6.7,-0.1,18.1,0,,,,,,<31,278.5124234,-4.48E-06,0.000151949,0.004126872,-5.16E-05,1.86E-09,0.001194681,279.7144963,10333641.62,-0.0007742,0
5/27/2016,06JB001,5/27/2016,,,27.3,8.9,,,,,,,,,,<31,279.3497595,-1.55E-06,0.000157541,0.001783717,-2.13E-05,1.86E-09,0.000795121,281.53837,10828184.25,-0.000960427,0
5/28/2016,06JB001,5/28/2016,,,34.4,2.3,-2.4,-0.1,18.1,0,,,1.6,1.6,7,39,279.6143778,2.32E-06,0.000172441,0.000812311,7.32E-07,1.86E-09,0.000362994,278.8362873,3991146.779,-0.00045263,0.000861126
5/29/2016,06JB001,5/29/2016,,,44.1,2.7,-1.6,0.6,17.4,0,,,0,0,8,48,276.5216001,3.55E-06,0.000180386,0.000483753,-2.90E-06,2.00E-05,0.000141693,276.8696964,3573952.417,-0.00049229,0.000539561
5/30/2016,06JB001,5/30/2016,,,55.6,2.3,-4.4,-1.1,19.1,0,,,0,0,8,41,273.5354509,-8.78E-06,0.000189022,0.000711764,-1.53E-05,0.000395444,4.31E-05,275.1866163,4186326.025,-0.000471881,0.000528809
5/31/2016,06JB001,5/31/2016,,,68.2,7.5,-2.7,2.4,15.6,0,,,0.4,0.4,13,32,278.1892048,-5.59E-06,0.000202901,0.000604453,-1.42E-05,0.000209801,0.000176561,278.4709007,4474905.865,-0.000489833,0.000237114
6/1/2016,06JB001,6/1/2016,,,81.4,11.6,1.3,6.5,11.5,0,,,0.8,0.8,,<31,284.8288865,2.48E-06,0.000272231,0.000123978,2.15E-06,1.86E-09,0.000218537,285.9029216,7679904.376,-0.00087199,0.005415881
6/2/2016,06JB001,6/2/2016,,,95.4,10,1.4,5.7,12.3,0,,,0.4,0.4,,<31,284.7139126,5.30E-06,0.000238245,2.01E-05,7.12E-07,1.86E-09,3.47E-05,285.3843119,7704773.138,-0.000832703,0.001187294
6/3/2016,06JB001,6/3/2016,,,111,7.9,0.9,4.4,13.6,0,,,0.5,0.5,,<31,279.8570472,1.03E-05,0.000239329,3.41E-06,1.04E-07,1.86E-09,5.15E-06,281.6215267,5296424.263,-0.000585434,5.60E-05
6/4/2016,06JB001,6/4/2016,,,130,6,0,3,15,0,,,0.4,0.4,10,41,277.0582469,6.55E-06,0.000254539,0,-8.73E-11,5.67E-07,9.75E-07,278.9224661,4679940.856,-0.000599095,0.000155043
6/5/2016,06JB001,6/5/2016,,,157,7.8,0.2,4,14,0,,,0,0,,<31,278.1330051,-1.78E-06,0.000268808,1.71E-05,-3.60E-07,2.48E-05,9.41E-06,281.3332538,6255012.088,-0.000706784,0.000103669
6/6/2016,06JB001,6/6/2016,,,195,14.3,2,8.2,9.8,0,,,0,0,14,52,280.6026563,6.34E-06,0.000282954,3.41E-06,-4.80E-08,1.86E-09,4.25E-06,281.5535242,6301931.723,-0.000745966,1.14E-05
6/7/2016,06JB001,6/7/2016,,,221,13.1,2.6,7.9,10.1,0,,,0.2,0.2,14,59,284.6045483,2.06E-05,0.000296853,0,-8.73E-11,1.86E-09,5.12E-07,284.9088427,11119595.64,-0.001192275,1.88E-06
6/8/2016,06JB001,6/8/2016,,,233,7.8,2.2,5,13,0,,,1,1,14,48,275.9088979,1.37E-05,0.000346528,0.000379992,3.10E-07,0.000438061,5.76E-05,276.630259,2025554.206,-0.0006367,0.004758119
6/9/2016,06JB001,6/9/2016,,,245,13,3,8,10,0,,,0.4,0.4,28,41,287.5529846,9.63E-06,0.000333281,7.33E-05,4.54E-06,1.86E-09,0.000202506,286.4022075,8135511.396,-0.000974458,0.001001856
6/10/2016,06JB001,6/10/2016,,,251,14.9,1.9,8.4,9.6,0,,,0,0,1,39,282.433591,9.18E-06,0.000337685,6.49E-06,2.45E-07,1.86E-09,1.87E-05,282.9788436,5521913.459,-0.000788236,0.000324103
6/11/2016,06JB001,6/11/2016,,,254,18.7,2.5,10.6,7.4,0,,,,,25,48,292.3358013,1.14E-05,0.000347516,0,4.68E-08,1.86E-09,2.56E-06,289.6416236,10868697.64,-0.001523349,8.48E-05
6/12/2016,06JB001,6/12/2016,,,253,12,7.6,9.8,8.2,0,,,10,10,12,52,290.9965777,9.79E-06,0.000358177,0,-8.73E-11,1.86E-09,-1.86E-09,289.6017715,9007884.326,-0.001367367,9.39E-07
6/13/2016,06JB001,6/13/2016,,,256,8.9,6.8,7.9,10.1,0,,,8.1,8.1,12,48,283.1227553,5.88E-05,0.000415866,0,-8.73E-11,1.86E-09,-1.86E-09,282.2842421,2010142.372,-0.001017406,0.00577951
6/14/2016,06JB001,6/14/2016,,,260,17.7,6.3,12,6,0,,,1,1,19,39,287.9754276,2.86E-05,0.000414726,0,-8.73E-11,1.86E-09,-1.86E-09,286.030711,5883535.785,-0.000886212,0.003571598
6/15/2016,06JB001,6/15/2016,,,257,24.4,5.8,15.1,2.9,0,,,1.3,1.3,12,44,292.592864,7.16E-06,0.000390907,0,-8.73E-11,1.86E-09,-1.86E-09,291.0006375,9720489.654,-0.001154224,4.34E-06
6/16/2016,06JB001,6/16/2016,,,252,24.2,10.6,17.4,0.6,0,,,0,0,21,46,294.4495254,2.79E-05,0.000459181,0,-8.73E-11,1.86E-09,-1.86E-09,293.2170043,10494301.33,-0.00182264,0.006081754
6/17/2016,06JB001,6/17/2016,,,246,12.8,1.5,7.2,10.8,0,,,10.1,10.1,32,82,279.8071396,8.42E-06,0.000459545,0,-8.73E-11,1.86E-09,-1.86E-09,282.7023267,3086286.048,-0.000768929,0.004982142
6/18/2016,06JB001,6/18/2016,,,246,2.8,0.4,1.6,16.4,0,,,0.5,0.5,30,89,276.647352,-7.42E-05,0.000448383,0.002736605,-0.000213195,0.002650978,0.000215559,278.7309607,4710085.793,-0.001442411,0.004570696
6/19/2016,06JB001,6/19/2016,,,241,2.9,0.9,1.9,16.1,0,,,0.8,0.8,34,70,276.0223559,-1.79E-05,0.000473053,0.003670713,-0.000145078,0.00179172,0.00111306,276.6529173,2279663.495,-0.000952275,0.004108894
6/20/2016,06JB001,6/20/2016,,,238,18.9,1.7,10.3,7.7,0,,,0,0,30,41,287.2816297,2.60E-06,0.000472916,0.001076118,5.95E-06,1.86E-09,0.001574292,285.3860481,7402813.27,-0.000929147,5.49E-05
6/21/2016,06JB001,6/21/2016,,,230,25.8,7.7,16.8,1.2,0,,,0,0,,<31,294.3385057,1.10E-05,0.000471695,6.48E-05,6.89E-06,1.86E-09,0.000310799,293.5759607,12175892.23,-0.00195932,9.39E-07
6/22/2016,06JB001,6/22/2016,,,221,23.9,8.8,16.4,1.6,0,,,0,0,3,46,295.03246,1.21E-05,0.000483515,3.41E-06,3.69E-07,1.86E-09,2.00E-05,294.9605628,12659518.11,-0.002131202,8.45E-07
6/23/2016,06JB001,6/23/2016,,,213,14.7,5.6,10.2,7.8,0,,,,,5,35,282.7771312,1.86E-05,0.000506641,0,-8.73E-11,1.86E-09,5.12E-07,285.5667145,5136765.097,-0.001101594,0.000953127
6/24/2016,06JB001,6/24/2016,,,205,17.6,3.1,10.4,7.6,0,,,0,0,,<31,285.4625068,-3.37E-06,0.000515306,0,-8.73E-11,1.86E-09,-1.86E-09,287.2868077,7493474.469,-0.001274789,7.51E-08
6/25/2016,06JB001,6/25/2016,,,196,19.9,7.8,13.9,4.1,0,,,0,0,,<31,287.5951972,-1.07E-06,0.000531921,0,-8.73E-11,1.86E-09,-1.86E-09,287.9161264,6530602.223,-0.001084458,8.86E-05
6/26/2016,06JB001,6/26/2016,,,189,22.5,11,16.8,1.2,0,,,0.5,0.5,27,50,291.6135801,2.89E-06,0.000547172,0,-8.73E-11,1.86E-09,-1.86E-09,291.6809376,8835302.505,-0.001398533,0
6/27/2016,06JB001,6/27/2016,,,181,18.2,9,13.6,4.4,0,,,0,0,36,35,289.8442247,4.21E-06,0.000563129,0,-8.73E-11,1.86E-09,-1.86E-09,290.2895059,9834885.931,-0.001593255,4.50E-06
6/28/2016,06JB001,6/28/2016,,,175,22,6.7,14.4,3.6,0,,,0,0,,<31,290.567673,5.75E-07,0.000580128,0,-8.73E-11,1.86E-09,-1.86E-09,293.0021924,9942449.094,-0.001497298,0.000162097
6/29/2016,06JB001,6/29/2016,,,169,23.8,11.6,17.7,0.3,0,,,0,0,33,54,295.2443804,-1.70E-06,0.000595626,0,-8.73E-11,1.86E-09,-1.86E-09,294.4210068,11668164.05,-0.00201925,6.00E-06
6/30/2016,06JB001,6/30/2016,,,162,27.1,10.8,19,0,1,,,0,0,,<31,295.1165624,-1.19E-06,0.000611967,0,-8.73E-11,1.86E-09,-1.86E-09,297.9021591,11139674.08,-0.001628903,1.35E-05
7/1/2016,06JB001,7/1/2016,,,156,,12.7,,,,,,,,8,41,297.2156208,2.12E-07,0.000628652,0,-8.73E-11,1.86E-09,-1.86E-09,298.1325347,11329755.36,-0.001658241,2.16E-05
7/2/2016,06JB001,7/2/2016,,,150,23.6,12,17.8,0.2,0,,,0,0,8,46,297.8748624,1.90E-06,0.00064559,0,-8.73E-11,1.86E-09,-1.86E-09,298.8200826,10921678.45,-0.001582967,0
7/3/2016,06JB001,7/3/2016,,,144,25.4,11.7,18.6,0,0.6,,,0,0,12,37,296.8459411,8.08E-06,0.000662617,0,-8.73E-11,1.86E-09,-1.86E-09,299.2676027,10874615.32,-0.001317628,9.39E-07
7/4/2016,06JB001,7/4/2016,,,138,20.5,10.3,15.4,2.6,0,,,0,0,14,44,292.4123012,-2.55E-05,0.000680989,0,-8.73E-11,1.86E-09,-1.86E-09,296.3119073,9966113.179,-0.00128134,0.000304193
7/5/2016,06JB001,7/5/2016,,,132,19.2,6.1,12.7,5.3,0,,,0,0,13,35,289.5353763,-7.06E-05,0.000696651,0,-8.73E-11,1.86E-09,-1.86E-09,293.9660416,11314155.4,-0.001182944,6.94E-06
7/6/2016,06JB001,7/6/2016,,,127,15.8,6.9,11.4,6.6,0,,,0,0,12,39,284.8272327,-5.29E-05,0.000713623,0,-8.73E-11,1.86E-09,-1.86E-09,287.6274894,4252858.647,-0.000519466,8.13E-05
7/7/2016,06JB001,7/7/2016,,,122,17.6,7,12.3,5.7,0,,,0,0,14,39,283.9586425,-7.81E-05,0.000729429,0,-8.73E-11,1.86E-09,-1.86E-09,286.8315823,4539483.015,-0.000560674,5.09E-05
7/8/2016,06JB001,7/8/2016,,,116,20.4,5.7,13.1,4.9,0,,,,,12,32,287.7271051,-5.52E-05,0.000743967,0,-8.73E-11,1.86E-09,-1.86E-09,290.1938683,6359942.744,-0.000706569,1.42E-05
7/9/2016,06JB001,7/9/2016,,,111,20.9,6.2,13.6,4.4,0,,,0,0,19,32,291.6998335,-3.59E-05,0.000757166,0,-8.73E-11,1.86E-09,-1.86E-09,296.5925987,11174163.07,-0.001029699,0
7/10/2016,06JB001,7/10/2016,,,107,23.4,11.6,17.5,0.5,0,,,0,0,,<31,291.7238461,-3.18E-05,0.000769706,0,-8.73E-11,1.86E-09,-1.86E-09,295.678318,8255336.206,-0.000817983,8.34E-05
7/11/2016,06JB001,7/11/2016,,,102,21,10.5,15.8,2.2,0,,,0,0,9,33,290.4122736,-2.77E-05,0.000781753,0,-8.73E-11,1.86E-09,-1.86E-09,292.8229547,6745956.861,-0.000595587,0.000105545
7/12/2016,06JB001,7/12/2016,,,99,25.7,12.8,19.3,0,1.3,,,0,0,4,37,294.9722772,-1.88E-05,0.00079321,0,-8.73E-11,1.86E-09,-1.86E-09,299.6453506,10664436.7,-0.000969747,0.000199456
7/13/2016,06JB001,7/13/2016,,,95.2,,10.6,,,,,,,,2,41,291.521753,-6.53E-05,0.000802636,0,-8.73E-11,1.86E-09,-1.86E-09,297.4719841,10639449.79,-0.001018395,0
7/14/2016,06JB001,7/14/2016,,,91.9,25.5,,,,,,,,,35,50,296.1128529,-5.13E-05,0.000812412,0,-8.73E-11,1.86E-09,-1.86E-09,298.1768682,8749214.205,-0.000889102,4.13E-05
7/15/2016,06JB001,7/15/2016,,,88.2,25.5,14.1,19.8,0,1.8,,,0,0,29,67,297.8720532,-5.95E-05,0.000821371,0,-8.73E-11,1.86E-09,-1.86E-09,299.965405,9864379.112,-0.000927901,0
